property_type,society,sector,price,pricePerSqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,others,store room,pooja room,servant room,furnishing_type,luxury_score,area_per_bedroom
house,palam vihar extension west zone rwa,sector 2,0.4,4444.0,6,4,2,2.0,Moderately Old,900.0,0,0,0,0,0,0,27,150.0
house,independent,sector 39,1.7,17989.0,2,2,3+,3.0,Moderately Old,900.0,0,0,1,0,1,0,39,472.5
house,ss aaron ville,sector 49,6.75,19737.0,5,4,2,2.0,Old Property,3420.0,1,0,1,0,1,0,68,684.0
house,landmark house,sector 43,2.75,25463.0,3,3,1,2.0,Moderately Old,1080.0,0,0,0,1,0,0,16,360.0
house,independent,sector 3 phase 3 extension,0.7,7007.0,2,3,1,1.0,Relatively New,999.0,0,0,1,1,0,0,21,499.5
house,independent,sector 26,8.1,35294.0,5,5,2,4.0,Old Property,2295.0,0,0,0,0,0,0,38,459.0
house,independent,sector 104,0.6,5128.0,7,3,1,2.0,Moderately Old,1170.0,0,0,0,0,0,0,0,167.14285714285714
house,palam vihar extension west zone rwa,sector 2,0.65,5778.0,2,2,1,1.0,Moderately Old,1125.0,0,0,1,0,0,0,22,562.5
house,independent,sector 12,1.5,11111.0,5,5,2,3.0,Old Property,1350.0,0,0,0,0,0,0,14,270.0
house,dlf city plots phase 2,sector 25,15.5,34307.0,5,6,3+,3.0,Moderately Old,4518.0,1,0,1,1,1,1,152,903.6
house,independent,sector 26,14.75,51864.0,16,20,3+,4.0,New Property,2844.0,1,0,1,1,1,1,154,177.75
house,dlf city plots,sector 26,20.0,44267.0,16,20,3+,4.0,New Property,4518.0,1,0,1,1,1,5,154,282.375
house,dlf city plots phase 4,sector 28,9.54,29444.0,6,5,3+,3.0,New Property,3240.0,1,0,1,1,1,0,154,540.0
house,dlf city plots phase 2,sector 25,10.55,39074.0,5,6,3+,3.0,Moderately Old,2700.0,1,0,1,1,1,0,130,540.0
house,dlf city plots,sector 26,17.3,38737.0,6,7,3+,3.0,New Property,4518.0,1,0,1,1,1,1,125,744.3333333333334
house,independent,sector 2,3.65,23443.0,9,9,3+,3.0,New Property,1557.0,0,0,0,1,1,5,112,173.0
house,independent,sector 26,18.9,41833.0,6,8,2,3.0,Relatively New,4518.0,1,0,1,1,1,5,121,753.0
house,independent,sector 41,9.0,27778.0,8,5,3+,3.0,Old Property,3240.0,0,0,1,1,1,1,27,405.0
house,independent,sector 40,2.15,23889.0,3,3,3,3.0,Moderately Old,900.0,1,0,1,1,0,0,43,300.0
house,uppal southend,sector 49,6.75,31915.0,12,12,3+,3.0,Moderately Old,2115.0,0,1,0,0,0,0,44,176.25
house,independent,sector 46,6.81,36911.0,12,14,3+,2.0,New Property,1845.0,0,1,0,0,1,5,36,153.75
house,dlf city plots phase 2,sector 25,6.5,36111.0,5,5,3+,3.0,Old Property,1800.0,1,0,1,1,1,5,141,360.0
house,birla navya,sector 63a,3.85,15437.0,3,3,3+,4.0,New Property,2771.0,0,0,0,0,1,5,162,831.3333333333334
house,vatika signature villas,sector 82,3.2,14350.0,3,4,3,1.0,New Property,2160.0,1,0,1,1,1,0,57,743.3333333333334
house,malibu towne,sector 47,8.81,27191.0,8,6,3+,3.0,Moderately Old,3240.0,1,1,0,0,1,5,26,405.0
house,independent,sector 26,8.9,32963.0,4,4,3+,2.0,Old Property,2700.0,1,0,1,1,1,0,88,675.0
house,dlf city plots phase 2,sector 25,6.5,33592.0,9,9,3+,3.0,Old Property,1935.0,1,0,1,1,1,5,147,215.0
house,independent,sector 45,4.49,24455.0,9,9,3+,3.0,Moderately Old,1836.0,0,1,0,0,0,3,85,204.0
house,international city by sobha phase 2,sector 109,9.5,26389.0,5,5,3+,2.0,Relatively New,3600.0,1,0,1,1,1,0,139,720.0
house,independent,sector 14,4.15,18444.0,5,4,2,2.0,Old Property,2250.0,0,0,0,0,0,1,41,450.0
house,independent,sector 23,2.9,11600.0,4,4,3,2.0,Relatively New,2500.0,0,0,0,0,1,1,47,625.0
house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3+,4.0,New Property,3150.0,0,0,0,1,1,0,33,630.0
house,independent,sector 41,11.0,33951.0,4,4,2,3.0,New Property,3240.0,1,0,0,1,1,1,32,810.0
house,central park flower valley cerise floors,sector 33,1.35,11157.0,2,2,2,4.0,New Property,1210.0,1,0,0,0,0,2,105,605.0
house,independent,sector 4,1.9,8444.0,4,3,2,2.0,Moderately Old,211.0,0,0,1,1,0,1,38,562.5
house,independent,sector 56,3.25,21495.0,5,6,3+,4.0,Relatively New,1512.0,0,1,0,1,0,1,22,302.4
house,dlf city plots,sector 26,19.0,42054.0,6,6,3,2.0,Relatively New,4518.0,1,0,0,0,1,5,129,753.0
house,independent,sector 55,5.6,20741.0,6,4,3,3.0,Old Property,2700.0,0,0,0,0,1,5,38,450.0
house,independent,sector 43,2.55,13178.0,3,3,2,3.0,Relatively New,1935.0,0,0,0,0,0,5,59,645.0
house,independent,sector 23,2.4,12000.0,3,3,2,2.0,Moderately Old,2000.0,0,0,1,1,0,0,37,666.6666666666666
house,independent,sector 10a,1.7,18889.0,2,1,2,2.0,Old Property,900.0,0,1,0,0,0,0,6,450.0
house,satya the hermitage,sector 103,4.35,13501.0,4,4,3+,2.0,Relatively New,3222.0,1,0,1,1,1,1,144,805.5
house,vatika india next,sector 82,6.8,20988.0,4,4,3+,3.0,Relatively New,3240.0,0,0,0,0,1,2,119,810.0
house,independent,sector 55,4.6,21296.0,3,3,3+,2.0,Old Property,2160.0,0,0,1,1,1,1,29,720.0
house,emaar emerald hills,sector 65,12.5,34722.0,4,4,3+,2.0,Relatively New,3600.0,1,0,0,0,1,0,63,900.0
house,ansal api spanish court,sector 2,2.9,18626.0,4,4,3,2.0,Relatively New,1557.0,0,0,1,0,0,1,57,389.25
house,independent,sector 27,8.0,26298.0,9,9,3,4.0,Relatively New,3042.0,1,0,1,1,1,2,127,338.0
house,independent,sector 43,2.25,7500.0,11,11,3+,5.0,New Property,3000.0,0,1,0,0,0,4,26,272.72727272727275
house,independent,sector 57,8.31,24171.0,5,6,3+,4.0,Old Property,3438.0,1,0,1,1,1,0,37,687.6
house,independent,sector 57,6.21,23000.0,6,6,3+,4.0,Old Property,2700.0,1,0,1,1,1,0,42,450.0
house,independent,sector 45,7.35,29697.0,6,4,3+,3.0,Old Property,2475.0,1,0,1,1,1,1,57,412.5
house,dlf city plots phase 2,sector 25,4.5,33333.0,5,3,2,3.0,Old Property,1350.0,0,0,1,1,0,0,24,270.0
house,independent,sector 25,6.5,36111.0,4,3,3,3.0,Moderately Old,1800.0,1,0,0,1,0,0,14,450.0
house,4s aradhya homes,sector 67a,1.83,6778.0,4,4,2,4.0,New Property,2700.0,0,0,0,1,0,5,156,675.0
house,vipul tatvam villa,sector 48,7.35,22812.0,4,5,2,2.0,Moderately Old,3222.0,1,0,1,1,1,1,154,805.5
house,independent,sector 46,6.5,27461.0,12,12,3+,4.0,Relatively New,2367.0,1,0,0,1,0,5,30,197.25
house,dlf city plots phase 2,sector 25,7.5,31686.0,9,9,3+,4.0,Relatively New,2300.5,1,0,0,1,1,5,168,263.0
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3+,51.0,Moderately Old,3600.0,1,0,0,1,1,5,44,600.0
house,independent,sector 46,5.5,23061.0,8,8,3+,3.0,Moderately Old,2385.0,1,1,0,0,0,1,30,298.125
house,independent,sector 25,4.35,32222.0,5,4,3,3.0,Old Property,1350.0,0,0,0,0,1,0,44,270.0
house,ansals palam vihar,sector 2,2.75,17662.0,3,3,3,2.0,Moderately Old,1557.0,1,0,0,1,0,1,14,519.0
house,dlf city plots,sector 26,18.0,39841.0,6,6,2,3.0,Old Property,4518.0,0,1,0,1,1,5,44,753.0
house,dlf city plots,sector 26,17.0,37627.0,5,6,3,2.0,Old Property,4518.0,0,0,1,1,1,1,93,903.6
house,ansal florence super,sector 57,3.75,23148.0,3,4,3,2.0,Moderately Old,1620.0,1,0,1,0,1,1,30,540.0
house,dlf city plots,sector 26,13.5,29880.0,5,5,3,2.0,Old Property,4518.0,1,0,1,1,1,1,127,903.6
house,independent,sector 22,4.75,20068.0,7,5,3+,3.0,Old Property,2367.0,0,1,0,1,0,1,50,338.1428571428572
house,independent,sector 23,5.1,16569.0,3,2,0,1.0,Old Property,3078.0,0,1,0,0,0,0,24,1026.0
house,independent,sector 38,3.9,21242.0,6,6,3+,3.0,Moderately Old,1836.0,1,0,0,1,1,0,27,306.0
house,independent,sector 50,10.55,32562.0,5,5,3,2.0,Moderately Old,3240.0,1,0,0,0,1,0,42,648.0
house,smart world orchard,sector 61,2.01,13001.0,3,3,3,4.0,Under Construction,1549.0,0,0,0,0,0,0,148,515.3333333333334
house,independent,sector 31,3.25,22429.0,4,4,3+,3.0,Moderately Old,1449.0,1,0,1,1,1,1,26,362.25
house,independent,sector 31,9.25,39530.0,12,12,3+,4.0,New Property,2340.0,0,1,0,1,1,5,44,195.0
house,bptp visionnaire,sector 70a,6.0,22222.0,5,4,3,3.0,New Property,2700.0,1,0,0,0,0,1,36,540.0
house,independent,sector 24,5.25,38889.0,4,4,3+,2.0,Relatively New,1350.0,0,0,0,1,1,5,65,337.5
house,dlf city plots,sector 26,26.0,57206.0,6,7,3+,2.0,New Property,4545.0,1,1,0,1,1,3,138,757.5
house,unitech south city,sector 50,5.88,27222.0,9,9,3+,3.0,Relatively New,2160.0,1,1,0,1,1,5,131,240.0
house,independent,sector 4,0.47,10609.0,2,2,1,2.0,New Property,50.0,1,0,0,0,0,1,70,221.5
house,unitech espace,sector 50,10.45,32253.0,5,7,3+,3.0,Moderately Old,3240.0,1,1,0,1,1,5,167,648.0
house,emaar mgf marbella,sector 66,12.0,37037.0,4,4,3+,3.0,Relatively New,3240.0,1,0,1,1,1,5,173,810.0
house,eldeco mansionz,sector 48,6.4,23704.0,4,4,3,3.0,Moderately Old,2700.0,0,0,1,0,1,5,154,675.0
house,independent,sector 46,4.35,23693.0,8,8,2,3.0,Relatively New,1836.0,1,0,0,1,0,1,16,229.5
house,independent,sector 2,2.95,15989.0,4,4,3+,2.0,Old Property,1845.0,0,0,0,0,0,1,27,461.25
house,independent,sector 2,3.0,19268.0,6,4,3+,3.0,Old Property,1557.0,0,0,0,0,0,1,28,259.5
house,independent,sector 2,1.15,19360.0,3,3,2,2.0,Old Property,594.0,0,0,0,0,0,1,30,198.0
house,luxury dlf city floors,sector 26,8.25,45833.0,12,12,3+,4.0,New Property,1800.0,0,0,0,0,1,5,98,150.0
house,dlf city plots,sector 26,13.5,29880.0,5,5,2,2.0,Moderately Old,4518.0,1,1,0,0,1,1,112,903.6
house,independent,sector 26,18.0,39841.0,5,4,3+,4.0,Moderately Old,4518.0,1,0,1,1,1,1,108,903.6
house,independent,sector 26,5.8,32222.0,4,3,2,2.0,Relatively New,1800.0,0,0,1,0,0,0,20,450.0
house,ss hibiscus,sector 50,12.5,40850.0,4,4,3+,2.0,Relatively New,3060.0,1,0,0,0,1,2,173,765.0
house,dlf floors phase 3,sector 24,3.51,12342.0,4,4,3,4.0,Under Construction,2844.0,1,0,1,1,1,5,167,711.0
house,independent,sector 5,3.5,15556.0,6,5,2,3.0,Old Property,2250.0,1,1,0,1,1,2,169,375.0
house,international city by sobha phase 2,sector 109,9.4,26111.0,5,6,3+,2.0,Relatively New,3600.0,1,0,1,1,1,1,150,720.0
house,unitech espace,sector 50,10.3,31790.0,5,6,3+,3.0,Moderately Old,3240.0,1,0,1,1,1,1,173,648.0
house,international city by sobha phase 1,sector 109,6.0,24691.0,4,4,3+,2.0,Relatively New,2430.0,1,0,1,1,1,0,164,607.5
house,independent,sector 41,7.25,29293.0,9,8,3,4.0,Old Property,2475.0,0,0,0,0,1,1,93,275.0
house,independent,sector 23,4.0,16006.0,3,3,2,2.0,Moderately Old,2430.0,0,0,0,0,1,1,112,833.0
house,international city by sobha phase 1,sector 109,6.15,27333.0,5,5,3+,3.0,Relatively New,2250.0,0,0,1,1,1,5,142,450.0
house,bptp visionnaire,sector 70a,4.6,17625.0,4,4,3+,3.0,Moderately Old,2610.0,1,0,1,1,1,0,103,652.5
house,dlf city plots,sector 26,12.5,38580.0,4,5,2,2.0,Moderately Old,3240.0,1,0,0,0,1,5,126,810.0
house,international city by sobha phase 2,sector 109,10.0,27778.0,4,5,3+,2.0,New Property,3600.0,1,1,0,1,1,5,44,900.0
house,independent,sector 26,12.5,38580.0,5,5,3+,2.0,Old Property,3240.0,1,0,1,1,1,1,85,648.0
house,independent,sector 45,16.0,35003.0,6,7,3+,3.0,Relatively New,4500.0,1,0,1,1,1,5,109,761.8333333333334
house,independent,sector 45,10.0,30864.0,6,6,3+,4.0,Moderately Old,3240.0,1,0,1,1,1,1,70,540.0
house,independent,sector 26,6.75,27778.0,3,3,3,2.0,Moderately Old,2430.0,0,0,0,0,0,0,21,810.0
house,independent,sector 2,2.5,16057.0,4,4,2,4.0,Old Property,1557.0,0,0,0,0,0,0,18,389.25
house,dlf new town heights,sector 86,2.47,7719.0,4,4,3+,2.0,Moderately Old,2800.0,0,0,0,1,1,1,140,800.0
house,ansal sushant residency,sector 57,4.6,17037.0,6,6,3,3.0,Old Property,2700.0,1,0,1,1,1,2,117,450.0
house,ansals florence villa,sector 57,3.65,10580.0,6,6,2,3.0,Moderately Old,3450.0,1,0,1,1,1,2,163,575.0
house,independent,sector 28,12.0,42194.0,4,5,3+,4.0,Relatively New,2844.0,0,0,1,1,1,1,51,711.0
house,independent,sector 49,4.5,15625.0,8,8,3,3.0,Moderately Old,2880.0,1,0,1,1,1,2,165,360.0
house,uppal southend,sector 49,4.4,15278.0,6,6,3,3.0,Moderately Old,2880.0,1,0,1,1,1,2,127,480.0
house,independent,sector 26,20.0,44444.0,5,7,3+,3.0,Relatively New,4500.0,0,0,0,1,1,2,103,900.0
house,dlf south city 1,sector 41,2.65,18929.0,3,3,3,4.0,New Property,1400.0,0,0,0,0,1,1,20,466.6666666666667
house,independent,sector 51,2.95,10926.0,4,4,2,4.0,Relatively New,2700.0,0,0,0,0,1,1,44,675.0
house,independent,sector 10a,3.6,19608.0,8,4,3,3.0,Moderately Old,1836.0,0,0,0,1,0,1,30,229.5
house,signature global city,sector 37d,1.27,8089.0,3,3,3,4.0,Under Construction,1570.0,0,0,0,1,0,0,92,523.3333333333334
house,signature global city 81,sector 81,0.75,6849.0,3,2,3,4.0,Under Construction,1095.0,1,0,0,0,0,0,104,365.0
house,independent,sector 2,6.0,24691.0,5,6,3+,3.0,Old Property,2430.0,1,1,0,1,0,3,34,486.0
house,emaar mgf marbella,sector 66,18.0,40000.0,5,6,3+,3.0,Relatively New,4500.0,1,0,1,1,1,5,162,900.0
house,unitech espace,sector 50,11.29,34846.0,5,5,3+,2.0,Moderately Old,3240.0,1,0,0,1,0,0,23,648.0
house,independent,sector 43,8.49,31444.0,3,3,2,4.0,Relatively New,2700.0,0,0,0,1,1,1,18,900.0
house,vipul tatvam villa,sector 48,8.5,26235.0,4,4,1,2.0,Relatively New,3240.0,0,0,0,0,0,0,21,810.0
house,eldeco mansionz,sector 48,6.0,22222.0,4,4,3+,2.0,Moderately Old,2700.0,0,0,0,0,1,0,73,675.0
house,experion windchants,sector 112,9.5,23457.0,5,5,3,2.0,Relatively New,7450.0,0,0,0,0,1,0,54,810.0
house,independent,sector 2,19.5,27083.0,8,9,3+,2.0,New Property,7200.0,1,0,0,1,1,0,109,900.0
house,independent,sector 26,10.5,43210.0,12,12,3+,4.0,Relatively New,2430.0,0,0,0,1,1,5,65,202.5
house,independent,sector 25,4.31,31926.0,5,4,3,3.0,Old Property,1350.0,0,0,0,0,0,0,36,270.0
house,independent,sector 57,6.95,38611.0,12,12,3+,4.0,New Property,1800.0,0,0,1,0,1,1,69,150.0
house,ansal sushant lok,sector 43,10.5,27911.0,4,4,2,2.0,Old Property,3762.0,0,0,0,0,1,0,69,940.5
house,independent,sector 25,10.5,29022.0,5,5,3,3.0,Moderately Old,3618.0,1,0,0,1,1,0,38,723.6
house,independent,sector 26,4.6,12198.0,4,4,3+,2.0,Old Property,3771.0,0,0,0,0,0,0,24,942.75
house,independent,sector 50,11.58,35741.0,5,5,3,2.0,Moderately Old,3240.0,0,0,0,0,1,0,20,648.0
house,unitech aspen greens,sector 50,6.8,31481.0,4,5,3,3.0,Old Property,2160.0,1,0,0,0,1,5,124,540.0
house,dlf new town heights,sector 86,2.5,7827.0,4,5,3+,4.0,Moderately Old,3194.0,0,1,0,1,1,1,44,798.5
house,independent,sector 43,7.5,38760.0,12,12,3+,4.0,New Property,1935.0,1,0,1,1,1,5,79,161.25
house,international city by sobha phase 2,sector 109,8.48,23556.0,4,6,3+,3.0,New Property,3600.0,1,0,1,1,1,0,152,900.0
house,sushant lok 1 builder floors,sector 43,10.85,28841.0,8,8,3,3.0,Moderately Old,3762.0,1,0,1,1,1,2,173,470.25
house,independent,sector 47,5.15,26615.0,9,9,3+,3.0,Relatively New,1935.0,0,0,1,0,0,1,67,215.0
house,independent,sector 31,3.5,24155.0,4,4,3,2.0,Old Property,1449.0,0,0,1,0,0,5,75,362.25
house,independent,sector 91,3.6,14815.0,4,4,3,2.0,New Property,2430.0,0,0,0,0,0,5,44,607.5
house,ansals florence villa,sector 57,6.0,22222.0,4,5,2,2.0,Old Property,2700.0,0,0,0,1,1,5,16,675.0
house,emaar the palm springs,sector 54,14.0,62222.0,4,5,3+,2.0,Old Property,2250.0,1,0,0,0,1,1,173,562.5
house,vatika the seven lamps,sector 82,1.6,6598.0,4,4,3+,16.0,Moderately Old,2425.0,0,0,0,0,1,0,98,606.25
house,vatika india next,sector 83,1.7,7870.0,3,3,3+,4.0,New Property,2160.0,0,0,0,1,1,0,0,720.0
house,independent,sector 57,7.25,26852.0,9,9,3+,2.0,New Property,2700.0,0,1,0,1,1,3,44,300.0
house,independent,sector 14,3.4,15111.0,3,3,3,1.0,Old Property,2250.0,0,0,0,0,0,0,30,750.0
house,independent,sector 28,11.25,34722.0,9,9,3+,2.0,Moderately Old,3240.0,0,0,1,1,1,5,125,360.0
house,ansals florence villa,sector 57,3.3,19820.0,4,3,3+,2.0,Moderately Old,1665.0,1,0,1,1,1,0,155,416.25
house,independent,sector 43,8.5,31481.0,5,5,3,3.0,Moderately Old,2700.0,0,0,0,0,1,1,124,540.0
house,independent,sector 45,8.5,26235.0,5,4,2,1.0,Moderately Old,3240.0,0,0,0,1,1,5,44,648.0
house,unitech nirvana birch court,sector 50,11.95,36883.0,3,3,2,1.0,Moderately Old,3240.0,1,0,0,0,1,1,119,1080.0
house,unitech aspen greens,sector 50,12.0,37037.0,3,4,2,1.0,Moderately Old,3240.0,1,0,0,0,1,1,115,1080.0
house,bptp astaire gardens,sector 70a,6.5,27873.0,4,4,3+,2.0,New Property,2332.0,1,0,0,1,1,5,173,583.0
house,dlf alameda,sector 73,17.0,35109.0,5,8,3,3.0,Relatively New,9000.0,1,0,1,1,1,2,85,968.4
house,ansal sushant lok plots,sector 43,11.5,17692.0,7,8,3+,3.0,Old Property,9000.0,0,0,1,1,1,5,28,928.5714285714286
house,independent house sector 45,sector 40,9.0,38023.0,12,12,3,4.0,New Property,9000.0,0,0,0,0,1,5,74,197.25
house,vipul tatvam villa,sector 48,8.2,25309.0,3,3,2,2.0,Moderately Old,3240.0,1,0,0,1,1,1,173,1080.0
house,independent,sector 4,3.2,14222.0,3,3,2,2.0,Old Property,2250.0,0,0,0,0,0,0,10,750.0
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3+,3.0,Moderately Old,3600.0,1,0,1,1,1,5,154,600.0
house,independent,sector 49,2.95,16389.0,3,3,3,2.0,Moderately Old,1800.0,0,0,1,0,0,1,81,600.0
house,independent,sector 49,2.8,22082.0,3,3,2,2.0,Moderately Old,1268.0,1,0,1,1,1,1,98,422.6666666666667
house,independent,sector 47,5.25,11667.0,9,9,3+,4.0,Relatively New,4650.0,0,0,0,0,1,1,154,500.0
house,independent,sector 26,8.49,47167.0,12,12,3+,4.0,Relatively New,1800.0,0,0,0,1,1,5,38,150.0
house,independent,sector 57,3.49,20197.0,4,4,2,3.0,Moderately Old,1728.0,1,0,0,1,1,5,44,432.0
house,independent,sector 56,2.99,20635.0,4,4,2,2.0,Moderately Old,1449.0,1,0,0,1,1,5,44,362.25
house,independent,sector 55,9.19,34037.0,16,18,2,4.0,New Property,2700.0,0,0,0,1,1,5,44,168.75
house,independent,sector 55,1.64,10123.0,3,3,2,4.0,New Property,1620.0,1,0,0,0,1,1,56,540.0
house,unitech palms south city 1,sector 41,9.35,28858.0,10,10,3+,4.0,Moderately Old,7500.0,1,0,0,0,1,1,73,324.0
house,unitech palms south city 1,sector 41,9.25,28549.0,9,9,3+,4.0,Moderately Old,5000.0,1,0,1,1,1,5,65,360.0
house,eros rosewood villas,sector 49,2.8,15556.0,3,3,3,2.0,Moderately Old,1800.0,0,0,0,1,0,0,63,600.0
house,eros rosewood villas,sector 49,2.5,13514.0,3,3,2,2.0,Moderately Old,1850.0,0,0,1,1,0,1,56,616.6666666666666
house,eros rosewood city,sector 49,4.05,20769.0,3,3,3,2.0,Moderately Old,2000.0,0,0,1,0,1,0,45,650.0
house,independent,sector 28,8.4,34568.0,4,4,3+,2.0,Relatively New,2430.0,0,0,1,1,1,1,143,607.5
house,emaar mgf marbella,sector 66,11.0,33951.0,5,6,3+,2.0,New Property,3240.0,1,0,1,1,1,5,154,648.0
house,international city by sobha phase 2,sector 109,8.75,24306.0,5,5,3+,3.0,New Property,3600.0,1,0,1,1,1,5,150,720.0
house,independent,sector 25,6.5,36111.0,4,4,3+,2.0,Moderately Old,1800.0,1,0,1,1,1,1,55,450.0
house,sushant lok 1 builder floors,sector 43,2.45,7756.0,4,4,3+,3.0,Moderately Old,3159.0,1,1,0,1,1,2,132,789.75
house,independent,sector 23,5.5,21825.0,8,8,2,3.0,Moderately Old,2520.0,1,0,0,1,1,1,85,315.0
house,independent,sector 54,3.51,12342.0,4,4,3,4.0,New Property,2844.0,0,0,0,0,1,0,76,711.0
house,independent,sector 23,5.65,17706.0,7,7,3+,2.0,Moderately Old,5000.0,0,0,0,1,1,0,64,455.8571428571428
house,independent,sector 43,7.85,29074.0,9,9,3+,3.0,Relatively New,2700.0,1,1,0,1,1,3,44,300.0
house,independent,sector 26,13.5,29880.0,5,5,3+,2.0,Relatively New,4518.0,1,1,0,1,1,2,44,903.6
house,independent,sector 26,19.0,42222.0,6,8,3+,3.0,Moderately Old,4500.0,1,0,1,1,1,5,102,750.0
house,independent,sector 57,3.5,21605.0,4,4,3+,3.0,Old Property,1620.0,0,0,1,0,0,1,82,405.0
house,vipul tatvam villa,sector 48,8.25,38194.0,4,4,3+,3.0,Relatively New,2160.0,0,0,1,0,1,5,173,540.0
house,dlf city plots,sector 26,16.0,37780.0,4,4,3,1.0,Relatively New,4235.0,1,0,1,1,0,0,6,1058.75
house,ansals palam vihar,sector 2,2.68,17213.0,4,3,2,3.0,Moderately Old,1557.0,0,0,1,0,0,1,94,389.25
house,independent,sector 23,2.7,18621.0,5,5,2,3.0,Old Property,1450.0,0,0,0,0,0,1,13,290.0
house,independent,sector 4,2.3,17012.0,4,4,3,2.0,Old Property,160.0,0,0,0,0,0,1,20,338.0
house,bptp pedestal,sector 70a,0.92,7751.0,2,3,3+,3.0,New Property,1319.0,0,1,0,0,0,0,155,593.5
house,bptp astaire gardens,sector 70a,1.04,7172.0,3,3,3+,2.0,Relatively New,1611.0,0,1,0,0,0,1,148,483.3333333333333
house,independent,sector 43,9.85,29642.0,5,5,2,3.0,Old Property,3323.0,1,0,0,1,1,0,18,664.6
house,independent,sector 39,15.0,33333.0,5,5,3+,4.0,Moderately Old,4500.0,0,0,0,0,1,1,22,900.0
house,bptp astaire gardens,sector 70a,1.18,8138.0,3,3,3+,2.0,Relatively New,1611.0,0,1,0,0,0,1,155,483.3333333333333
house,bptp pedestal,sector 70a,0.9,7582.0,2,2,3+,3.0,New Property,1319.0,0,1,0,0,1,1,155,593.5
house,sushant lok 1 builder floors,sector 43,13.0,48148.0,3,3,3+,4.0,New Property,2700.0,0,0,0,1,0,5,6,900.0
house,emaar mgf marbella,sector 66,18.0,55556.0,4,4,3+,3.0,Moderately Old,3240.0,1,0,0,1,1,2,88,810.0
house,vipul tatvam villa,sector 48,5.75,22184.0,4,4,2,2.0,Moderately Old,2592.0,0,0,0,0,1,0,29,648.0
house,unitech espace,sector 50,9.8,30247.0,4,4,3,2.0,Moderately Old,3240.0,0,0,0,0,1,0,22,810.0
house,independent,sector 2,4.95,20370.0,6,5,3+,3.0,Relatively New,2430.0,0,0,0,0,1,0,88,405.0
house,independent,sector 2,4.99,18887.0,4,4,3+,3.0,Moderately Old,2642.0,0,0,1,1,1,0,47,660.5
house,independent,sector 27,4.25,31481.0,5,5,3+,3.0,Relatively New,1350.0,0,0,0,1,1,5,44,270.0
house,independent,sector 43,9.5,42222.0,5,5,3+,2.0,Relatively New,2250.0,0,0,0,1,1,5,84,450.0
house,independent,sector 25,16.0,59259.0,16,16,3+,4.0,New Property,2700.0,1,0,1,1,1,5,65,168.75
house,independent,sector 27,8.25,45833.0,12,12,3+,4.0,New Property,1800.0,0,0,0,1,1,5,36,150.0
house,bptp visionnaire,sector 70a,4.7,18008.0,4,4,3+,3.0,New Property,2610.0,0,1,0,0,0,0,30,652.5
house,independent,sector 31,4.25,26235.0,5,5,3+,3.0,Moderately Old,1620.0,0,0,1,1,0,5,51,324.0
house,unitech uniworld resorts,sector 33,9.55,19293.0,6,7,3+,2.0,Relatively New,4950.0,1,0,1,1,1,1,126,825.0
house,eldeco mansionz,sector 48,4.95,20599.0,7,7,3+,2.0,Old Property,2403.0,1,0,1,1,1,1,153,343.2857142857143
house,eldeco mansionz,sector 48,5.0,21368.0,7,7,3,2.0,Moderately Old,2340.0,0,0,0,0,0,5,36,334.2857142857143
house,eldeco mansionz,sector 48,4.75,20299.0,7,7,3,2.0,Moderately Old,2340.0,1,0,0,0,0,5,30,334.2857142857143
house,malibu towne,sector 47,1.15,4646.0,3,3,3,2.0,Old Property,275.0,0,0,0,0,0,1,30,825.0
house,ansals palam vihar,sector 2,9.0,19231.0,5,5,2,2.0,Old Property,4680.0,1,0,1,1,1,2,127,936.0
house,independent,sector 57,3.6,20833.0,4,4,2,2.0,Old Property,1728.0,1,0,1,1,1,0,127,432.0
house,independent,sector 26,9.0,33333.0,5,5,2,3.0,Old Property,2700.0,1,0,1,1,1,2,127,540.0
house,independent,sector 43,2.2,6875.0,12,12,3+,6.0,New Property,3200.0,0,0,0,0,1,4,48,266.6666666666667
house,independent,sector 4,3.3,14667.0,3,3,2,1.0,Old Property,2250.0,0,0,0,0,0,1,34,750.0
house,independent,sector 5,3.5,14787.0,5,4,2,2.0,Old Property,2367.0,0,1,0,1,0,0,32,473.4
house,independent,sector 4,2.35,16319.0,4,4,2,2.0,Old Property,1440.0,0,0,0,1,0,0,45,360.0
house,independent,sector 43,5.3,27390.0,9,9,3+,3.0,Moderately Old,1935.0,0,0,0,0,1,5,72,215.0
house,sushant lok 1 builder floors,sector 43,6.25,30728.0,7,7,3+,3.0,Moderately Old,2034.0,1,0,1,0,1,0,54,290.57142857142856
house,dlf city plots phase 2,sector 25,6.3,35000.0,4,4,3+,2.0,Old Property,1800.0,0,0,1,0,1,0,81,450.0
house,dlf city phase 1,sector 26,5.5,30556.0,4,4,3+,2.0,Moderately Old,1800.0,0,0,1,1,0,0,44,450.0
house,independent,sector 28,11.75,41315.0,4,5,3+,4.0,Relatively New,2844.0,1,0,1,0,1,5,44,711.0
house,dlf pink town house,sector 24,1.9,3786.0,10,9,3+,3.0,Relatively New,5018.0,0,1,0,0,0,3,24,501.8
